celltype,p,coefs,ctd_level,branch,fdr
Fetus_Endothelial_cell_(APC),0.9565,2.11668373818511e-05,3,Primate,0.974213114754098
Adult_Thyroid_follicular_cell,0.9572,-3.47911023117453e-05,3,Great Ape,0.974213114754098
Fetus_Macrophage,0.9584,1.69262805074483e-05,3,Great Ape,0.974213114754098
Adult_Primordial_germ_cell,0.9585,2.8758993430139e-05,3,Haplorhine,0.974213114754098
Fetus_Fetal_neuron,0.9609,4.14846041385569e-05,3,Great Ape,0.975054009819967
Adult_Ureteric_bud_cell,0.9643,2.39534044197611e-05,3,Haplorhine,0.97690522875817
Adult_Endothelial_cell_(APC),0.9712,-1.16034638848313e-05,3,Haplorhine,0.982290375203915
Adult_Fetal_mesenchymal_progenitor,0.9733,1.57259178109402e-05,3,Haplorhine,0.982811074918567
Adult_Fibroblast,0.9781,-9.50397011363362e-06,3,Haplorhine,0.98575974025974
Fetus_Gastric_endocrine_cell,0.9794,-2.02503142644236e-05,3,Homo-Pan,0.98575974025974
Fetus_Intercalated_cell,0.983,9.83368350250418e-06,3,Human,0.986482200647249
Fetus_Fetal_skeletal_muscle_cell,0.9833,-1.45997444696729e-05,3,Homo-Pan,0.986482200647249
Adult_Intermediated_cell,0.9878,-1.10120132411571e-05,3,Homo-Pan,0.989395799676898
Adult_Myeloid_cell,0.9945,4.07224031809478e-06,3,Haplorhine,0.9945
