celltype,p,coefs,ctd_level,branch,fdr
Adult_Ventricle_cardiomyocyte,0.2615,-0.00259764746226443,3,Haplorhine,0.550223728813559
Adult_Thyroid_follicular_cell,0.2618,-0.00184438854650714,3,Haplorhine,0.550223728813559
Fetus_Hepatocyte_Endodermal_cell,0.2672,0.00251672143666105,3,Great Ape,0.558208053691275
Fetus_Proliferating_T_cell,0.2679,-0.0030880367537027,3,Great Ape,0.558208053691275
Fetus_B_cell,0.2683,0.00101238351256551,3,Haplorhine,0.558208053691275
Fetus_Enterocyte_progenitor,0.2693,-0.00142313229627394,3,Primate,0.558414715719064
Fetus_Proliferating_T_cell,0.2723,-0.00365246291181438,3,Homo-Pan,0.561695364238411
Fetus_AT2_cell,0.2731,-0.00216298678061217,3,Haplorhine,0.561695364238411
Adult_Epithelial_cell_(intermediated),0.2736,0.00124077877739248,3,Primate,0.561695364238411
Adult_Loop_of_Henle,0.2825,-0.00275146135683728,3,Homo-Pan,0.578052805280528
Adult_Astrocyte,0.2844,-0.00680870709798176,3,Homo-Pan,0.578734426229508
HESC_Proliferating_T_cell,0.2847,-0.00460053400045613,3,Homo-Pan,0.578734426229508
Fetus_Epithelial_cell,0.2864,-0.00203218737054022,3,Primate,0.580287581699346
Adult_CB_CD34+,0.2895,-0.00184433851084073,3,Human,0.584657980456026
Fetus_Fetal_chondrocyte,0.2907,-0.00278290457192878,3,Homo-Pan,0.585175324675325
Fetus_Fetal_acinar_cell,0.2936,-0.0019057537800499,3,Human,0.589100323624596
Fetus_Fetal_epithelial_progenitor,0.299,-0.00142589387212254,3,Human,0.595437699680511
Adult_Myeloid_cell,0.2998,-0.00267765238431428,3,Great Ape,0.595437699680511
Fetus_Intermediated_cell,0.3002,-0.00176942910187041,3,Great Ape,0.595437699680511
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.3006,-0.00333303874367631,3,Homo-Pan,0.595437699680511
Adult_M2_Macrophage,0.3053,-0.00223800995928808,3,Homo-Pan,0.602821656050956
Fetus_Basal_cell,0.3071,-0.00235950128362664,3,Human,0.604450793650794
Fetus_Endothelial_cell_(APC),0.3103,-0.00265140024900221,3,Homo-Pan,0.605423197492163
Adult_Ventricle_cardiomyocyte,0.3108,-0.0048528913859062,3,Homo-Pan,0.605423197492163
Adult_Fetal_Neuron,0.311,-0.00194255836240487,3,Haplorhine,0.605423197492163
Adult_Erythroid_cell,0.3115,-0.00135161840850813,3,Human,0.605423197492163
Adult_Neutrophil_(RPS_high),0.3166,0.00143179558175377,3,Great Ape,0.6134125
Adult_Proliferating_T_cell,0.3218,-0.00233884277801815,3,Great Ape,0.621545171339564
Adult_Erythroid_progenitor_cell_(RP_high),0.3311,-0.00152822704993998,3,Homo-Pan,0.636495412844037
Adult_B_cell_(Plasmocyte),0.3323,-0.00335674296645402,3,Haplorhine,0.636495412844037
Fetus_Endothelial_cell,0.3338,-0.000597863058645643,3,Primate,0.636495412844037
Adult_Endothelial_cell_(APC),0.3353,0.000916694416578867,3,Haplorhine,0.636495412844037
Adult_Erythroid_cell,0.3357,0.00182575464795916,3,Homo-Pan,0.636495412844037
Adult_Fetal_acinar_cell,0.3357,-0.00326227650537472,3,Great Ape,0.636495412844037
Fetus_Myeloid_cell,0.3385,-0.00109660572405929,3,Primate,0.63984756097561
Fetus_Dendritic_cell,0.3446,-0.00129836265476325,3,Homo-Pan,0.648745454545455
Fetus_Fetal_endocrine_cell,0.3453,-0.00330461466326339,3,Great Ape,0.648745454545455
Adult_Fetal_chondrocyte,0.347,0.00263505946629715,3,Great Ape,0.649969788519637
Adult_Fetal_stromal_cell,0.35,0.00103613414450768,3,Primate,0.65221021021021
Adult_Antigen_presenting_cell_(RPS_high),0.3503,-0.000710427542129506,3,Primate,0.65221021021021
Adult_Endothelial_cell_(APC),0.3515,-0.000766957672586036,3,Primate,0.65248502994012
Adult_Smooth_muscle_cell,0.3538,-0.00137384548107702,3,Haplorhine,0.654794029850746
Adult_Fetal_enterocyte,0.355,-0.00354719940830521,3,Homo-Pan,0.655059523809524
Adult_Myeloid_cell,0.358,-0.00210412956610548,3,Human,0.658635014836795
Fetus_Fibroblast,0.3644,-0.00114034617580235,3,Haplorhine,0.668426035502959
Adult_Fetal_enterocyte,0.3673,0.00264275779426138,3,Great Ape,0.671279538904899
Fetus_AT2_cell,0.3689,-0.00336554329884858,3,Homo-Pan,0.671279538904899
Fetus_Immature_sertoli_cell_(Pre_Sertoli_cell),0.3706,-0.00498142411920769,3,Homo-Pan,0.671279538904899
Adult_B_cell_(Plasmocyte),0.3714,-0.00573025506246202,3,Great Ape,0.671279538904899
Adult_T_cell,0.3716,-0.0021690770839165,3,Human,0.671279538904899
Adult_Epithelial_cell_(intermediated),0.3737,0.00172264811843265,3,Human,0.671279538904899
Fetus_Astrocyte,0.3747,-0.00233570952472449,3,Haplorhine,0.671279538904899
Fetus_Mast_cell,0.3755,0.00195159840765469,3,Great Ape,0.671279538904899
Adult_Endothelial_cell_(APC),0.3757,-0.00205664802903008,3,Homo-Pan,0.671279538904899
Adult_CB_CD34+,0.3786,-0.000960835112975658,3,Primate,0.67451724137931
Adult_Chondrocyte,0.3803,0.00276915400305355,3,Homo-Pan,0.675604584527221
Fetus_B_cell,0.3875,0.000687758378193213,3,Primate,0.686239316239316
Adult_Endothelial_cell_(APC),0.3885,-0.00122767254537393,3,Human,0.686239316239316
Adult_Endothelial_cell_(APC),0.3934,-0.0014216109720272,3,Great Ape,0.692564245810056
Adult_Thyroid_follicular_cell,0.3949,-0.00124524195189303,3,Primate,0.692564245810056
Fetus_Fetal_mesenchymal_progenitor,0.3963,-0.00120726662724421,3,Great Ape,0.692564245810056
Adult_Gastric_endocrine_cell,0.3984,0.00164895029573853,3,Haplorhine,0.692564245810056
Fetus_Endothelial_cell,0.3986,0.00109455601044794,3,Great Ape,0.692564245810056
Adult_Monocyte,0.3994,0.001034427338574,3,Human,0.692564245810056
Fetus_M2_Macrophage,0.3999,-0.00231869386405669,3,Homo-Pan,0.692564245810056
Adult_T_cell,0.4021,0.00239278525361475,3,Great Ape,0.694434540389972
Adult_Fetal_epithelial_progenitor,0.4057,0.00341448441941474,3,Human,0.698705555555556
Adult_Mast_cell,0.407,0.0015227387969247,3,Great Ape,0.699002770083102
Fetus_AT2_cell,0.4098,-0.00142829609217872,3,Primate,0.701867403314917
Fetus_Immature_sertoli_cell_(Pre_Sertoli_cell),0.4123,-0.0018585342972503,3,Haplorhine,0.703572602739726
Fetus_Fetal_enterocyte,0.4141,0.000727132056750595,3,Great Ape,0.703572602739726
Fetus_Fetal_Neuron,0.4142,0.00168678203339768,3,Human,0.703572602739726
Fetus_Fetal_epithelial_progenitor,0.4199,-0.00129870670381034,3,Great Ape,0.711306010928962
Adult_Smooth_muscle_cell,0.4226,0.00239869116402171,3,Homo-Pan,0.712157608695652
Adult_Proximal_tubule_progenitor,0.4227,-0.00162021521943951,3,Primate,0.712157608695652
Fetus_Adrenal_gland_inflammatory_cell,0.4255,-0.00176801730201653,3,Human,0.714508108108108
Adult_Dendritic_cell,0.4264,-0.00119754231233377,3,Great Ape,0.714508108108108
Fetus_B_cell,0.4276,0.00105361577360603,3,Human,0.714587601078167
HESC_Proliferating_T_cell,0.4297,-0.0029477535910745,3,Great Ape,0.716166666666667
Adult_AT2_cell,0.435,0.00291779672965894,3,Homo-Pan,0.723056300268097
Fetus_Goblet_cell,0.4382,-0.00117782238072057,3,Human,0.725648
Adult_Sinusoidal_endothelial_cell,0.4389,0.00128947764006973,3,Primate,0.725648
Adult_Myeloid_cell,0.4404,-0.00268813504489741,3,Homo-Pan,0.726191489361702
Adult_Endothelial_cell,0.4448,-0.00143021038788138,3,Great Ape,0.731501326259947
Fetus_Fetal_acinar_cell,0.4487,-0.000916540734254262,3,Haplorhine,0.735515789473684
Adult_Gastric_endocrine_cell,0.4508,-0.00124889716743826,3,Primate,0.735515789473684
Fetus_Fetal_endocrine_cell,0.4508,-0.00156116313883787,3,Haplorhine,0.735515789473684
Fetus_Adrenal_gland_inflammatory_cell,0.4531,-0.00118039138765873,3,Haplorhine,0.737328083989501
Adult_hESC,0.456,0.00215820416304172,3,Great Ape,0.740104712041885
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.4587,-0.00106881168595741,3,Haplorhine,0.742543080939948
Fetus_Fetal_enterocyte,0.46,0.000941848062307633,3,Homo-Pan,0.742708333333333
Fetus_Fasciculata_cell,0.4634,0.00211442092491757,3,Homo-Pan,0.745917525773196
Adult_Antigen_presenting_cell_(RPS_high),0.4658,0.000636566550050082,3,Haplorhine,0.745917525773196
Fetus_Stratified_epithelial_cell,0.4662,0.00196763357586802,3,Human,0.745917525773196
Adult_Macrophage,0.4668,0.00105202332554377,3,Human,0.745917525773196
Adult_M2_Macrophage,0.4728,0.00105836166830863,3,Human,0.753562982005141
Fetus_Epithelial_cell_(intermediated),0.478,-0.00174609357429668,3,Great Ape,0.758551020408163
Adult_Fetal_stromal_cell,0.4796,-0.00150951555114858,3,Great Ape,0.758551020408163
Fetus_Adrenal_gland_inflammatory_cell,0.4796,-0.00178382317727385,3,Great Ape,0.758551020408163
Adult_Primordial_germ_cell,0.4849,0.000927123990684919,3,Primate,0.764982188295165
Fetus_Fetal_skeletal_muscle_cell,0.4893,-0.00162557558726743,3,Human,0.769143576826196
Fetus_B_cell_(Plasmocyte),0.4906,-0.000792055855443538,3,Haplorhine,0.769143576826196
Fetus_Hepatocyte_Endodermal_cell,0.4924,0.00221005012141153,3,Homo-Pan,0.769143576826196
Fetus_Stromal_cell,0.4925,0.00117412244843182,3,Great Ape,0.769143576826196
Fetus_Myeloid_cell,0.4965,-0.00163459144063455,3,Great Ape,0.772532338308458
Adult_hESC,0.4974,-0.00260956024228471,3,Homo-Pan,0.772532338308458
Fetus_B_cell,0.4994,0.00101436632225333,3,Great Ape,0.772532338308458
Fetus_Pancreas_exocrine_cell,0.4997,-0.00122125151820262,3,Haplorhine,0.772532338308458
Fetus_Dendritic_cell,0.5009,-0.000698508471289531,3,Great Ape,0.772532338308458
Fetus_hESC,0.5088,0.00226457514308978,3,Great Ape,0.781292079207921
Adult_Fetal_neuron,0.5091,-0.00147938778918352,3,Primate,0.781292079207921
Fetus_M2_Macrophage,0.5139,-0.00115395650977716,3,Human,0.786093137254902
Adult_M2_Macrophage,0.5168,-0.00109032120378102,3,Great Ape,0.786093137254902
Adult_Fasciculata_cell,0.5169,0.0010442012199604,3,Primate,0.786093137254902
Fetus_Intercalated_cell,0.5173,-0.00159365072796946,3,Great Ape,0.786093137254902
Adult_Hepatocyte_Endodermal_cell,0.5247,0.00266587610024775,3,Human,0.795388753056235
Adult_Fetal_skeletal_muscle_cell,0.5299,-0.00178636323242525,3,Great Ape,0.801312195121951
Fetus_Kidney_intercalated_cell,0.5318,-0.000951054066210375,3,Human,0.802228710462287
HESC_Fetal_epithelial_progenitor,0.5345,-0.000741318510690431,3,Primate,0.804344660194175
Fetus_Myeloid_cell,0.5381,0.000840688012737463,3,Haplorhine,0.807801452784504
Adult_Loop_of_Henle,0.5438,-0.000663954918579148,3,Primate,0.812081339712919
Fetus_Mast_cell,0.5453,-0.000837144588135405,3,Haplorhine,0.812081339712919
Fetus_Adrenal_gland_inflammatory_cell,0.5472,-0.00192526630963164,3,Homo-Pan,0.812081339712919
Adult_Enterocyte,0.5472,0.00198086202628124,3,Great Ape,0.812081339712919
Adult_Fetal_mesenchymal_progenitor,0.5475,-0.000830738354761567,3,Haplorhine,0.812081339712919
Fetus_Fasciculata_cell,0.5497,-0.00139217884217809,3,Great Ape,0.812495238095238
Fetus_T_cell,0.5504,0.000564736129029063,3,Primate,0.812495238095238
Adult_Myeloid_cell,0.5573,0.00078509632047198,3,Primate,0.815943396226415
Adult_Monocyte,0.5574,-0.00119865507998986,3,Homo-Pan,0.815943396226415
Fetus_Epithelial_cell,0.5578,-0.00212962939197557,3,Human,0.815943396226415
Fetus_Dendritic_cell,0.558,0.000319853621827965,3,Primate,0.815943396226415
Adult_Fetal_mesenchymal_progenitor,0.5628,0.00140954541735691,3,Great Ape,0.820665105386417
Adult_Endothelial_cell,0.5643,-0.00152391195063194,3,Homo-Pan,0.820665105386417
Adult_Stratified_epithelial_cell,0.5652,-0.00233563969132474,3,Great Ape,0.820665105386417
Fetus_Epithelial_cell,0.5685,0.00242819499219264,3,Great Ape,0.823487179487179
Adult_Fetal_fibroblast,0.5698,-0.00184529312783217,3,Homo-Pan,0.823487179487179
HESC_Proliferating_T_cell,0.5725,0.00179574446866828,3,Human,0.82546511627907
Adult_Astrocyte,0.5771,-0.00266866811763681,3,Great Ape,0.830167053364269
Adult_Epithelial_cell_(intermediated),0.5802,0.00129052087690995,3,Great Ape,0.832694444444445
Fetus_Monocyte,0.5852,-0.000312882415481886,3,Primate,0.837930715935335
HESC_Proliferating_T_cell,0.5866,-0.000955012256301712,3,Primate,0.838
Fetus_Intercalated_cell,0.588,-0.000790586555816293,3,Haplorhine,0.838068965517241
Fetus_Enterocyte,0.5916,-0.000695344343627829,3,Primate,0.838889390519187
Adult_Intermediated_cell,0.5946,0.00138888800943,3,Human,0.838889390519187
Fetus_Intercalated_cell,0.5948,-0.00118902562204275,3,Human,0.838889390519187
Fetus_Epithelial_cell_(intermediated),0.5953,-0.000663901000412566,3,Primate,0.838889390519187
Adult_Neutrophil_(RPS_high),0.5972,-0.000714858406279013,3,Human,0.838889390519187
Adult_Neutrophil_(RPS_high),0.5975,-0.000413654538699875,3,Primate,0.838889390519187
Adult_Macrophage,0.5987,0.000907999758238239,3,Great Ape,0.838889390519187
Adult_Fetal_stromal_cell,0.5994,-0.00100601951165996,3,Human,0.838889390519187
Adult_hESC,0.6038,-0.000765999879639494,3,Primate,0.841170403587444
Adult_Fasciculata_cell,0.6046,0.00151884859697058,3,Human,0.841170403587444
Fetus_Astrocyte,0.6051,0.00354211561943106,3,Homo-Pan,0.841170403587444
Adult_Enterocyte_progenitor,0.6099,0.000921497497642825,3,Human,0.845946308724832
Adult_Ventricle_cardiomyocyte,0.6159,-0.00192236620013938,3,Human,0.852361607142857
Adult_Stromal_cell,0.6214,-0.000724985193365541,3,Great Ape,0.857643956043956
Fetus_Ventricle_cardiomyocyte,0.6244,0.00177840312639567,3,Human,0.857643956043956
Fetus_Proliferating_T_cell,0.6249,0.000955344169679667,3,Haplorhine,0.857643956043956
Adult_Enterocyte,0.6278,0.0013956913465075,3,Human,0.857643956043956
Fetus_Loop_of_Henle,0.6279,-0.00206818866180131,3,Homo-Pan,0.857643956043956
Fetus_Goblet_cell,0.6282,0.000453550759803681,3,Primate,0.857643956043956
Adult_Stromal_cell,0.6294,0.000347621005957323,3,Primate,0.857643956043956
Fetus_hESC,0.6311,0.00148632703411056,3,Human,0.858074561403509
Fetus_Stratified_epithelial_cell,0.6405,0.00213217353179789,3,Homo-Pan,0.865175704989154
Adult_Gastric_chief_cell,0.6414,-0.000853878829735331,3,Human,0.865175704989154
Fetus_Macrophage,0.6422,0.000926457779200312,3,Homo-Pan,0.865175704989154
Fetus_Fetal_acinar_cell,0.6433,-0.00138692294805734,3,Homo-Pan,0.865175704989154
Fetus_Antigen_presenting_cell_(RPS_high),0.6433,-0.000257888291653788,3,Haplorhine,0.865175704989154
Adult_Basal_cell,0.6455,0.00191938472964837,3,Great Ape,0.866255411255411
Fetus_Fetal_acinar_cell,0.6514,-0.000990467501603757,3,Great Ape,0.869460385438972
Adult_Mesothelial_cell,0.6532,-0.000601041198587315,3,Primate,0.869460385438972
Adult_Stromal_cell,0.6538,0.000857970712800271,3,Homo-Pan,0.869460385438972
Fetus_Fetal_fibroblast,0.6541,-0.000941020725636027,3,Great Ape,0.869460385438972
Fetus_Macrophage,0.6549,0.000546293673284498,3,Human,0.869460385438972
Fetus_Stromal_cell,0.6624,-0.000652653731053451,3,Human,0.877538461538461
HESC_Primordial_germ_cell,0.6649,-0.000493378390565246,3,Primate,0.878972281449893
Fetus_Enterocyte_progenitor,0.6704,-0.00111908626005457,3,Great Ape,0.882987603305785
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.6717,-0.000547736630357398,3,Primate,0.882987603305785
Adult_Oligodendrocyte,0.6752,-0.0022348452560008,3,Great Ape,0.882987603305785
Fetus_Loop_of_Henle,0.6759,-0.00113484396625509,3,Human,0.882987603305785
Fetus_Dendritic_cell,0.6769,-0.000379312313903746,3,Human,0.882987603305785
Fetus_Erythroid_cell,0.6811,-0.000418948565852645,3,Haplorhine,0.882987603305785
Fetus_Epithelial_cell_(intermediated),0.6814,0.000920189610137168,3,Human,0.882987603305785
Adult_Fetal_epithelial_progenitor,0.6819,0.000925297818964218,3,Primate,0.882987603305785
Adult_Ureteric_bud_cell,0.6826,-0.000578003246036433,3,Haplorhine,0.882987603305785
Fetus_Erythroid_cell,0.6861,-0.000600494749709169,3,Human,0.882987603305785
Fetus_Endothelial_cell_(APC),0.6863,-0.00045632124957165,3,Haplorhine,0.882987603305785
Adult_B_cell_(Plasmocyte),0.6864,-0.00516969491544706,3,Homo-Pan,0.882987603305785
Fetus_Basal_cell,0.6889,-0.000552822945973256,3,Primate,0.882987603305785
Adult_Fetal_mesenchymal_progenitor,0.6891,-0.000484160351644494,3,Primate,0.882987603305785
Adult_Kidney_intercalated_cell,0.6893,-0.00147609737203243,3,Great Ape,0.882987603305785
Fetus_Proliferating_T_cell,0.6937,-0.000649131865546744,3,Primate,0.886791752577319
Adult_T_cell,0.7008,-0.000517460449597611,3,Primate,0.891943089430894
Adult_Erythroid_cell,0.7047,-0.00038540937275736,3,Haplorhine,0.891943089430894
Fetus_Loop_of_Henle,0.7055,0.000668069196527465,3,Haplorhine,0.891943089430894
Fetus_Smooth_muscle_cell,0.7063,0.000506809778444869,3,Human,0.891943089430894
Adult_B_cell_(Plasmocyte),0.7067,-0.00194595758744654,3,Human,0.891943089430894
Fetus_Gastric_endocrine_cell,0.707,-0.00124587747032418,3,Great Ape,0.891943089430894
HESC_hESC,0.7078,-0.000779556932028401,3,Great Ape,0.891943089430894
Fetus_Fetal_endocrine_cell,0.7103,0.00119618190280652,3,Human,0.893277890466531
Fetus_Kidney_intercalated_cell,0.7146,0.000828191822380368,3,Homo-Pan,0.895680808080808
Adult_Proximal_tubule_progenitor,0.7151,-0.00234486026231876,3,Homo-Pan,0.895680808080808
Adult_Dendritic_cell,0.7201,-0.000768094669466121,3,Homo-Pan,0.898812877263582
Fetus_Erythroid_progenitor_cell_(RP_high),0.7205,0.000281795704519795,3,Human,0.898812877263582
Fetus_Goblet_cell,0.7257,-0.000381792950900758,3,Haplorhine,0.903092
Adult_Primordial_germ_cell,0.7274,0.00134532362537629,3,Homo-Pan,0.903092
Fetus_Fibroblast,0.7283,-0.000807904582573969,3,Great Ape,0.903092
Fetus_Endothelial_cell,0.7336,-0.000630250728399894,3,Homo-Pan,0.907848303393214
Adult_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.738,-0.000299433758784051,3,Primate,0.910524850894632
Fetus_Fetal_Neuron,0.7387,-0.000408573350000198,3,Primate,0.910524850894632
Adult_Proliferating_T_cell,0.7415,0.000414836841599246,3,Primate,0.910647398843931
Adult_Fibroblast,0.7459,-0.000544371269095301,3,Great Ape,0.910647398843931
Adult_AT2_cell,0.7461,0.00094974560024071,3,Human,0.910647398843931
Adult_B_cell,0.7465,-0.000628154717892194,3,Great Ape,0.910647398843931
Fetus_B_cell_(Plasmocyte),0.7481,-0.000635430503084881,3,Great Ape,0.910647398843931
Adult_Enterocyte_progenitor,0.7493,0.000375597738768186,3,Haplorhine,0.910647398843931
Fetus_Fasciculata_cell,0.7505,0.000434950075484608,3,Haplorhine,0.910647398843931
Fetus_Intermediated_cell,0.7516,-0.000297005092382465,3,Primate,0.910647398843931
Adult_AT2_cell,0.7547,-0.00104630932802355,3,Great Ape,0.910647398843931
Adult_Intercalated_cell,0.7551,-0.000709075702264151,3,Human,0.910647398843931
Fetus_Neutrophil,0.7584,-0.000304590922087545,3,Haplorhine,0.910647398843931
Adult_Fetal_Neuron,0.7602,0.00106717530667171,3,Great Ape,0.910647398843931
Adult_Enterocyte,0.7606,0.000497700349850806,3,Primate,0.910647398843931
Fetus_T_cell,0.7607,0.000338596004384224,3,Haplorhine,0.910647398843931
Adult_Neutrophil,0.7622,-0.000631177448047133,3,Human,0.910647398843931
Adult_Erythroid_cell,0.7623,-0.000517118592026894,3,Great Ape,0.910647398843931
Adult_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.7699,-0.000309934351281751,3,Haplorhine,0.916816091954023
Fetus_Sinusoidal_endothelial_cell,0.7714,0.000725652611042453,3,Haplorhine,0.916816091954023
Fetus_Sinusoidal_endothelial_cell,0.7719,0.00188860080716007,3,Homo-Pan,0.916816091954023
Adult_Oligodendrocyte,0.7776,-0.000783569210688123,3,Haplorhine,0.921820267686424
Fetus_Astrocyte,0.7815,-0.0011593311828855,3,Human,0.924331428571429
Adult_Endothelial_cell,0.7827,-0.000314777096159923,3,Haplorhine,0.924331428571429
Fetus_CB_CD34+,0.7845,-0.000400437347430816,3,Great Ape,0.924695817490494
Fetus_Fetal_Neuron,0.7872,-0.000674373056807378,3,Great Ape,0.924950757575758
Fetus_Hepatocyte_Endodermal_cell,0.7877,0.000317827641749449,3,Primate,0.924950757575758
HESC_Fetal_neuron,0.7893,-0.000429408401570847,3,Primate,0.925077504725898
Fetus_Erythroid_cell,0.7909,-0.00024039713006556,3,Primate,0.925203773584906
Adult_CB_CD34+,0.7943,-0.000704872266059164,3,Homo-Pan,0.926270676691729
Fetus_Loop_of_Henle,0.7948,0.000393954584274899,3,Primate,0.926270676691729
Fetus_Ureteric_bud_cell,0.8024,0.000342595451565185,3,Human,0.933373358348968
Adult_Basal_cell,0.8079,-0.000523006651980564,3,Haplorhine,0.936453531598513
Adult_Dendritic_cell,0.8083,-0.000333275536904089,3,Human,0.936453531598513
Fetus_Proliferating_T_cell,0.8102,0.000783964580911996,3,Human,0.936453531598513
Fetus_Fetal_endocrine_cell,0.8111,0.00124206635229756,3,Homo-Pan,0.936453531598513
Fetus_Gastric_endocrine_cell,0.8126,0.000431971086354778,3,Haplorhine,0.936453531598513
Adult_Epithelial_cell,0.8144,-0.000685496577049069,3,Human,0.936786641929499
Adult_Ureteric_bud_cell,0.8162,0.000794713001985414,3,Homo-Pan,0.936990757855823
Adult_Epithelial_cell_(intermediated),0.8176,-0.000306859450178326,3,Haplorhine,0.936990757855823
Adult_AT2_cell,0.8217,-0.000434300450656085,3,Haplorhine,0.937359712230216
Adult_Myeloid_cell,0.8218,-0.000344887016909695,3,Haplorhine,0.937359712230216
Adult_Intercalated_cell,0.8253,-0.000286170491370473,3,Primate,0.937359712230216
Fetus_Basal_cell,0.826,-0.000628618560040276,3,Great Ape,0.937359712230216
Fetus_Fetal_mesenchymal_progenitor,0.827,-0.000442325399472522,3,Homo-Pan,0.937359712230216
Fetus_Enterocyte_progenitor,0.8308,-0.000319058170549074,3,Haplorhine,0.937359712230216
Adult_Fetal_endocrine_cell,0.8316,-0.000737404895200825,3,Human,0.937359712230216
Fetus_AT2_cell,0.8324,-0.000758855781506306,3,Human,0.937359712230216
Adult_Pancreas_exocrine_cell,0.8337,0.000382854231874098,3,Primate,0.937359712230216
Adult_Epithelial_cell_(intermediated),0.8339,-0.000658285665045149,3,Homo-Pan,0.937359712230216
Fetus_Sinusoidal_endothelial_cell,0.8369,-0.0011572158763787,3,Great Ape,0.937359712230216
Fetus_CB_CD34+,0.8396,-0.000152346614204644,3,Primate,0.937359712230216
Adult_Fetal_Neuron,0.8397,-0.00102026031097165,3,Homo-Pan,0.937359712230216
Adult_Erythroid_cell,0.8401,0.000185339241465567,3,Primate,0.937359712230216
HESC_hESC,0.8406,0.000208438639426855,3,Primate,0.937359712230216
Adult_Mesothelial_cell,0.8466,0.000502758192046519,3,Human,0.940844522968198
Adult_Oligodendrocyte,0.8483,-0.000870166470372889,3,Human,0.940844522968198
Fetus_Neutrophil_(RPS_high),0.8494,0.000106667426999682,3,Primate,0.940844522968198
Adult_B_cell,0.8502,0.000345624784980084,3,Human,0.940844522968198
Adult_Chondrocyte,0.8528,0.000272055909676255,3,Haplorhine,0.940844522968198
HESC_Fetal_epithelial_progenitor,0.8547,-0.000258979545309864,3,Haplorhine,0.940844522968198
Fetus_Fetal_enterocyte,0.8555,-7.99962399744381e-05,3,Primate,0.940844522968198
Adult_Fetal_fibroblast,0.8569,0.000200610578652877,3,Primate,0.940844522968198
Fetus_Endothelial_cell_(APC),0.8579,-0.000177630605158723,3,Primate,0.940844522968198
Fetus_Fetal_fibroblast,0.8589,0.000184973019669401,3,Primate,0.940844522968198
Adult_Kidney_intercalated_cell,0.8627,0.000301881771982745,3,Primate,0.941768014059754
Adult_Chondrocyte,0.8643,-0.000443370092922168,3,Great Ape,0.941768014059754
Fetus_Antigen_presenting_cell_(RPS_high),0.8643,-0.000135899759950847,3,Human,0.941768014059754
Fetus_Neutrophil,0.8703,0.000243861512933509,3,Human,0.946642105263158
Adult_Epithelial_cell,0.8792,0.000704219533452669,3,Homo-Pan,0.953479930191972
Fetus_CB_CD34+,0.8799,0.00013134921249395,3,Haplorhine,0.953479930191972
Adult_Enterocyte_progenitor,0.8812,0.000426753079199671,3,Homo-Pan,0.953479930191972
Fetus_Proximal_tubule_progenitor,0.8847,-0.000242189925646796,3,Haplorhine,0.954205479452055
Fetus_M2_Macrophage,0.8867,-0.000298648830951792,3,Great Ape,0.954205479452055
Adult_Mesothelial_cell,0.8897,0.000543744488493172,3,Homo-Pan,0.954205479452055
Adult_Intercalated_cell,0.8901,-0.000387257261121856,3,Great Ape,0.954205479452055
Adult_Proximal_tubule_progenitor,0.8916,0.000323372267544898,3,Haplorhine,0.954205479452055
Fetus_Fibroblast,0.8946,0.000409400476269472,3,Homo-Pan,0.954205479452055
Adult_B_cell_(Plasmocyte),0.8956,0.000396658380783887,3,Primate,0.954205479452055
Adult_Fetal_enterocyte,0.8957,0.000353576368674527,3,Human,0.954205479452055
Fetus_Fetal_stromal_cell,0.896,0.000263681493946448,3,Homo-Pan,0.954205479452055
Fetus_Endothelial_cell_(APC),0.8981,-0.000245125808600672,3,Great Ape,0.954205479452055
Fetus_Epithelial_cell_(intermediated),0.8988,0.00044988466751551,3,Homo-Pan,0.954205479452055
Fetus_Endothelial_cell_(endothelial_to_mesenchymal_transition),0.9042,-0.000287885099595589,3,Human,0.958201022146508
Fetus_T_cell,0.9058,0.000211852988027502,3,Human,0.958201022146508
Adult_Kidney_intercalated_cell,0.9072,-0.000373484135378484,3,Human,0.958201022146508
Fetus_Fetal_chondrocyte,0.9149,0.00015587630976259,3,Haplorhine,0.964690476190476
Fetus_Erythroid_progenitor_cell_(RP_high),0.922,4.65619026098419e-05,3,Primate,0.970526315789474
Fetus_Monocyte,0.9243,-6.15963947820811e-05,3,Haplorhine,0.971298305084746
Adult_Kidney_intercalated_cell,0.9283,0.000180061728818899,3,Haplorhine,0.973567567567568
Adult_Fetal_fibroblast,0.9296,-0.000215024637629195,3,Great Ape,0.973567567567568
HESC_Fetal_neuron,0.9351,0.00029563063014816,3,Great Ape,0.975848739495798
Adult_Ureteric_bud_cell,0.9353,-0.000160043292579747,3,Human,0.975848739495798
Adult_Monocyte,0.9365,5.60174879238823e-05,3,Primate,0.975848739495798
Adult_Epithelial_cell,0.941,-0.000272561537167953,3,Great Ape,0.978187604690117
Adult_Fetal_mesenchymal_progenitor,0.9419,-0.000150941947815909,3,Human,0.978187604690117
Adult_Ventricle_cardiomyocyte,0.9474,0.000336328965920638,3,Great Ape,0.982254180602007
Adult_Erythroid_progenitor_cell_(RP_high),0.9593,6.11802817086213e-05,3,Great Ape,0.991483333333333
